track,outer_fold_id,metric,lambda,alpha_code_parameter,validation_year,inner_physical_train_n,inner_effective_train_n,inner_train_end_year,actual,prediction,smape_percent,absolute_log_error,simulated_training
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0316227766,0.0316227766,2014,4,4,2013,1553.4000000000,1444.2656916249,7.2812861474,0.0728450565,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0316227766,0.0316227766,2015,5,5,2014,1818.7200000000,1668.5297175955,8.6136809559,0.0861901269,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0316227766,0.0316227766,2016,6,6,2015,2086.0000000000,1927.0517021072,7.9215674101,0.0792571371,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0316227766,0.0316227766,2017,7,7,2016,2392.0000000000,2197.4821496118,8.4766796796,0.0848176086,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0316227766,0.0316227766,2018,8,8,2017,2660.0000000000,2491.1440113512,6.5560577719,0.0655840755,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0316227766,0.0316227766,2019,9,9,2018,2800.0000000000,2778.6840698495,0.7641920526,0.0076419577,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0562341325,0.0562341325,2014,4,4,2013,1553.4000000000,1442.1671382973,7.4264976592,0.0742991376,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0562341325,0.0562341325,2015,5,5,2014,1818.7200000000,1666.1975407814,8.7532894213,0.0875888483,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0562341325,0.0562341325,2016,6,6,2015,2086.0000000000,1924.4802682493,8.0548822558,0.0805924158,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0562341325,0.0562341325,2017,7,7,2016,2392.0000000000,2194.7263915268,8.6019348718,0.0860724481,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0562341325,0.0562341325,2018,8,8,2017,2660.0000000000,2488.2091893634,6.6738084766,0.0667628721,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0562341325,0.0562341325,2019,9,9,2018,2800.0000000000,2775.6329624567,0.8740545767,0.0087406014,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1000000000,0.1000000000,2014,4,4,2013,1553.4000000000,1438.4975609756,7.6809072960,0.0768468685,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1000000000,0.1000000000,2015,5,5,2014,1818.7200000000,1662.1058823529,8.9986757707,0.0900475548,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1000000000,0.1000000000,2016,6,6,2015,2086.0000000000,1919.9587978142,8.2897109314,0.0829446302,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1000000000,0.1000000000,2017,7,7,2016,2392.0000000000,2189.8730784708,8.8228948322,0.0882862490,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1000000000,0.1000000000,2018,8,8,2017,2660.0000000000,2483.0343121693,6.8817618973,0.0688447975,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1000000000,0.1000000000,2019,9,9,2018,2800.0000000000,2770.2480097680,1.0682465190,0.0106825668,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1778279410,0.1778279410,2014,4,4,2013,1553.4000000000,1432.1619499153,8.1216234745,0.0812609213,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1778279410,0.1778279410,2015,5,5,2014,1818.7200000000,1655.0006393933,9.4261673636,0.0943315618,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1778279410,0.1778279410,2016,6,6,2015,2086.0000000000,1912.0766142740,8.7003528199,0.0870584725,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1778279410,0.1778279410,2017,7,7,2016,2392.0000000000,2181.3887349408,9.2102936035,0.0921681277,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1778279410,0.1778279410,2018,8,8,2017,2660.0000000000,2473.9687621523,7.2470732280,0.0725024754,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1778279410,0.1778279410,2019,9,9,2018,2800.0000000000,2760.7989276716,1.4099079229,0.0140993128,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.3162277660,0.3162277660,2014,4,4,2013,1553.4000000000,1421.4598744067,8.8703422120,0.0887616529,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.3162277660,0.3162277660,2015,5,5,2014,1818.7200000000,1642.8794418348,10.1594977189,0.1016824974,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.3162277660,0.3162277660,2016,6,6,2015,2086.0000000000,1898.5397337480,9.4093811972,0.0941633271,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.3162277660,0.3162277660,2017,7,7,2016,2392.0000000000,2166.7471066843,9.8822280791,0.0989028224,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.3162277660,0.3162277660,2018,8,8,2017,2660.0000000000,2458.2668406496,7.8828699492,0.0788695575,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.3162277660,0.3162277660,2019,9,9,2018,2800.0000000000,2744.3858162839,2.0061440729,0.0200621136,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.5623413252,0.5623413252,2014,4,4,2013,1553.4000000000,1404.0325471093,10.1011570348,0.1010975900,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.5623413252,0.5623413252,2015,5,5,2014,1818.7200000000,1622.8146106932,11.3847693815,0.1139709013,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.5623413252,0.5623413252,2016,6,6,2015,2086.0000000000,1875.8778718284,10.6071986553,0.1061716084,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.5623413252,0.5623413252,2017,7,7,2016,2392.0000000000,2142.0340682530,11.0262043904,0.1103739593,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.5623413252,0.5623413252,2018,8,8,2017,2660.0000000000,2431.5983624217,8.9717067734,0.0897773194,False
official_only_nested,tourist_visits_test_2023,tourist_visits,0.5623413252,0.5623413252,2019,9,9,2018,2800.0000000000,2716.3723669877,3.0319792592,0.0303221156,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1.0000000000,1.0000000000,2014,4,4,2013,1553.4000000000,1377.2800000000,12.0190535985,0.1203355373,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1.0000000000,1.0000000000,2015,5,5,2014,1818.7200000000,1591.2000000000,13.3445945946,0.1336445084,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1.0000000000,1.0000000000,2016,6,6,2015,2086.0000000000,1839.5152380952,12.5580845802,0.1257462772,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1.0000000000,1.0000000000,2017,7,7,2016,2392.0000000000,2101.8435714286,12.9135081789,0.1293149853,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1.0000000000,1.0000000000,2018,8,8,2017,2660.0000000000,2387.7773809524,10.7858409158,0.1079631557,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1.0000000000,1.0000000000,2019,9,9,2018,2800.0000000000,2669.9628888889,4.7545884224,0.0475548442,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1.7782794100,1.7782794100,2014,4,4,2013,1553.4000000000,1339.7175101186,14.7717808996,0.1479872986,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1.7782794100,1.7782794100,2015,5,5,2014,1818.7200000000,1545.0654800080,16.2706285296,0.1630666656,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1.7782794100,1.7782794100,2016,6,6,2015,2086.0000000000,1784.9607346455,15.5537235323,0.1558519390,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1.7782794100,1.7782794100,2017,7,7,2016,2392.0000000000,2040.2734159969,15.8711591543,0.1590460098,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1.7782794100,1.7782794100,2018,8,8,2017,2660.0000000000,2319.5415956892,13.6742869908,0.1369565447,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1.7782794100,1.7782794100,2019,9,9,2018,2800.0000000000,2596.7442774500,7.5325311744,0.0753609578,False
official_only_nested,tourist_visits_test_2023,tourist_visits,3.1622776602,3.1622776602,2014,4,4,2013,1553.4000000000,1293.0866717769,18.2901491023,0.1834139479,False
official_only_nested,tourist_visits_test_2023,tourist_visits,3.1622776602,3.1622776602,2015,5,5,2014,1818.7200000000,1484.7587344577,20.2187628489,0.2028806663,False
official_only_nested,tourist_visits_test_2023,tourist_visits,3.1622776602,3.1622776602,2016,6,6,2015,2086.0000000000,1710.8424775206,19.7615531695,0.1982624305,False
official_only_nested,tourist_visits_test_2023,tourist_visits,3.1622776602,3.1622776602,2017,7,7,2016,2392.0000000000,1954.0809750199,20.1523638191,0.2022098427,False
official_only_nested,tourist_visits_test_2023,tourist_visits,3.1622776602,3.1622776602,2018,8,8,2017,2660.0000000000,2221.7048762579,17.9566415772,0.1800512594,False
official_only_nested,tourist_visits_test_2023,tourist_visits,3.1622776602,3.1622776602,2019,9,9,2018,2800.0000000000,2489.6893714600,11.7326597745,0.1174614649,False
official_only_nested,tourist_visits_test_2023,tourist_visits,5.6234132519,5.6234132519,2014,4,4,2013,1553.4000000000,1243.2966144859,22.1764051136,0.2226796650,False
official_only_nested,tourist_visits_test_2023,tourist_visits,5.6234132519,5.6234132519,2015,5,5,2014,1818.7200000000,1416.3327138872,24.8767066073,0.2500620219,False
official_only_nested,tourist_visits_test_2023,tourist_visits,5.6234132519,5.6234132519,2016,6,6,2015,2086.0000000000,1622.6411626556,24.9880652790,0.2511931876,False
official_only_nested,tourist_visits_test_2023,tourist_visits,5.6234132519,5.6234132519,2017,7,7,2016,2392.0000000000,1847.4945783489,25.6872800089,0.2582993968,False
official_only_nested,tourist_visits_test_2023,tourist_visits,5.6234132519,5.6234132519,2018,8,8,2017,2660.0000000000,2096.8290444507,23.6784189756,0.2378998981,False
official_only_nested,tourist_visits_test_2023,tourist_visits,5.6234132519,5.6234132519,2019,9,9,2018,2800.0000000000,2349.3733509887,17.5021936960,0.1754707837,False
official_only_nested,tourist_visits_test_2023,tourist_visits,10.0000000000,10.0000000000,2014,4,4,2013,1553.4000000000,1198.0000000000,25.8341208112,0.2597925773,False
official_only_nested,tourist_visits_test_2023,tourist_visits,10.0000000000,10.0000000000,2015,5,5,2014,1818.7200000000,1350.1200000000,29.5754913470,0.2979394796,False
official_only_nested,tourist_visits_test_2023,tourist_visits,10.0000000000,10.0000000000,2016,6,6,2015,2086.0000000000,1532.8241666667,30.5721310490,0.3081364621,False
official_only_nested,tourist_visits_test_2023,tourist_visits,10.0000000000,10.0000000000,2017,7,7,2016,2392.0000000000,1734.1909243697,31.8845680041,0.3215888575,False
official_only_nested,tourist_visits_test_2023,tourist_visits,10.0000000000,10.0000000000,2018,8,8,2017,2660.0000000000,1959.1211904762,30.3468465373,0.3058301223,False
official_only_nested,tourist_visits_test_2023,tourist_visits,10.0000000000,10.0000000000,2019,9,9,2018,2800.0000000000,2189.6499415205,24.4646444393,0.2458777302,False
official_only_nested,tourist_visits_test_2023,tourist_visits,17.7827941004,17.7827941004,2014,4,4,2013,1553.4000000000,1162.4138263977,28.7932972284,0.2899473491,False
official_only_nested,tourist_visits_test_2023,tourist_visits,17.7827941004,17.7827941004,2015,5,5,2014,1818.7200000000,1295.2166961163,33.6232463901,0.3394549429,False
official_only_nested,tourist_visits_test_2023,tourist_visits,17.7827941004,17.7827941004,2016,6,6,2015,2086.0000000000,1454.7640262187,35.6553539918,0.3604046504,False
official_only_nested,tourist_visits_test_2023,tourist_visits,17.7827941004,17.7827941004,2017,7,7,2016,2392.0000000000,1631.5618417021,37.7992529115,0.3825920949,False
official_only_nested,tourist_visits_test_2023,tourist_visits,17.7827941004,17.7827941004,2018,8,8,2017,2660.0000000000,1829.7270349264,36.9854540650,0.3741593283,False
official_only_nested,tourist_visits_test_2023,tourist_visits,17.7827941004,17.7827941004,2019,9,9,2018,2800.0000000000,2034.5679238511,31.6649631655,0.3193359433,False
official_only_nested,tourist_visits_test_2023,tourist_visits,31.6227766017,31.6227766017,2014,4,4,2013,1553.4000000000,1137.5434956234,30.9078585301,0.3115749680,False
official_only_nested,tourist_visits_test_2023,tourist_visits,31.6227766017,31.6227766017,2015,5,5,2014,1818.7200000000,1255.2278870065,36.6624376018,0.3708158176,False
official_only_nested,tourist_visits_test_2023,tourist_visits,31.6227766017,31.6227766017,2016,6,6,2015,2086.0000000000,1395.7305351086,39.6509412737,0.4018303973,False
official_only_nested,tourist_visits_test_2023,tourist_visits,31.6227766017,31.6227766017,2017,7,7,2016,2392.0000000000,1551.2321914069,42.6435861639,0.4330802588,False
official_only_nested,tourist_visits_test_2023,tourist_visits,31.6227766017,31.6227766017,2018,8,8,2017,2660.0000000000,1725.1967197413,42.6344969224,0.4329850384,False
official_only_nested,tourist_visits_test_2023,tourist_visits,31.6227766017,31.6227766017,2019,9,9,2018,2800.0000000000,1905.5810731919,38.0152381989,0.3848324298,False
official_only_nested,tourist_visits_test_2023,tourist_visits,56.2341325190,56.2341325190,2014,4,4,2013,1553.4000000000,1121.5496651763,32.2884830654,0.3257347184,False
official_only_nested,tourist_visits_test_2023,tourist_visits,56.2341325190,56.2341325190,2015,5,5,2014,1818.7200000000,1228.7701992798,38.7170925675,0.3921191257,False
official_only_nested,tourist_visits_test_2023,tourist_visits,56.2341325190,56.2341325190,2016,6,6,2015,2086.0000000000,1355.6131421154,42.4444484446,0.4309945012,False
official_only_nested,tourist_visits_test_2023,tourist_visits,56.2341325190,56.2341325190,2017,7,7,2016,2392.0000000000,1495.2468178958,46.1382167953,0.4698385473,False
official_only_nested,tourist_visits_test_2023,tourist_visits,56.2341325190,56.2341325190,2018,8,8,2017,2660.0000000000,1650.5851156766,46.8342397719,0.4771962822,False
official_only_nested,tourist_visits_test_2023,tourist_visits,56.2341325190,56.2341325190,2019,9,9,2018,2800.0000000000,1811.4080678653,42.8759249924,0.4355149363,False
official_only_nested,tourist_visits_test_2023,tourist_visits,100.0000000000,100.0000000000,2014,4,4,2013,1553.4000000000,1111.8076923077,33.1375531421,0.3344588347,False
official_only_nested,tourist_visits_test_2023,tourist_visits,100.0000000000,100.0000000000,2015,5,5,2014,1818.7200000000,1212.3600000000,40.0095015638,0.4055640837,False
official_only_nested,tourist_visits_test_2023,tourist_visits,100.0000000000,100.0000000000,2016,6,6,2015,2086.0000000000,1330.2923270440,44.2413939213,0.4498496437,False
official_only_nested,tourist_visits_test_2023,tourist_visits,100.0000000000,100.0000000000,2017,7,7,2016,2392.0000000000,1459.3104405875,48.4349196878,0.4941658129,False
official_only_nested,tourist_visits_test_2023,tourist_visits,100.0000000000,100.0000000000,2018,8,8,2017,2660.0000000000,1601.9076984127,49.6534592704,0.5071308923,False
official_only_nested,tourist_visits_test_2023,tourist_visits,100.0000000000,100.0000000000,2019,9,9,2018,2800.0000000000,1748.9958613660,46.2081817906,0.4705775874,False
official_only_nested,tourist_visits_test_2023,tourist_visits,177.8279410039,177.8279410039,2014,4,4,2013,1553.4000000000,1106.0687883738,33.6406438445,0.3396339802,False
official_only_nested,tourist_visits_test_2023,tourist_visits,177.8279410039,177.8279410039,2015,5,5,2014,1818.7200000000,1202.5861682999,40.7859248536,0.4136585789,False
official_only_nested,tourist_visits_test_2023,tourist_visits,177.8279410039,177.8279410039,2016,6,6,2015,2086.0000000000,1315.0484724028,45.3361093706,0.4613748305,False
official_only_nested,tourist_visits_test_2023,tourist_visits,177.8279410039,177.8279410039,2017,7,7,2016,2392.0000000000,1437.4470137281,49.8533069057,0.5092612031,False
official_only_nested,tourist_visits_test_2023,tourist_visits,177.8279410039,177.8279410039,2018,8,8,2017,2660.0000000000,1571.9862663224,51.4185852792,0.5259861653,False
official_only_nested,tourist_visits_test_2023,tourist_visits,177.8279410039,177.8279410039,2019,9,9,2018,2800.0000000000,1710.2431047557,48.3236433129,0.4929838902,False
official_only_nested,tourist_visits_test_2023,tourist_visits,316.2277660168,316.2277660168,2014,4,4,2013,1553.4000000000,1102.7544006734,33.9321840035,0.3426350264,False
official_only_nested,tourist_visits_test_2023,tourist_visits,316.2277660168,316.2277660168,2015,5,5,2014,1818.7200000000,1196.9049552219,41.2395476235,0.4183939360,False
official_only_nested,tourist_visits_test_2023,tourist_visits,316.2277660168,316.2277660168,2016,6,6,2015,2086.0000000000,1306.1310835746,45.9810601189,0.4681789605,False
official_only_nested,tourist_visits_test_2023,tourist_visits,316.2277660168,316.2277660168,2017,7,7,2016,2392.0000000000,1424.5765750103,50.6958739580,0.5182552069,False
official_only_nested,tourist_visits_test_2023,tourist_visits,316.2277660168,316.2277660168,2018,8,8,2017,2660.0000000000,1554.2625035987,52.4759668130,0.5373249639,False
official_only_nested,tourist_visits_test_2023,tourist_visits,316.2277660168,316.2277660168,2019,9,9,2018,2800.0000000000,1687.1468541782,49.6018152286,0.5065805669,False
official_only_nested,tourist_visits_test_2023,tourist_visits,562.3413251903,562.3413251903,2014,4,4,2013,1553.4000000000,1100.8621194640,34.0989593467,0.3443524592,False
official_only_nested,tourist_visits_test_2023,tourist_visits,562.3413251903,562.3413251903,2015,5,5,2014,1818.7200000000,1193.6492938430,41.5002707294,0.4211177089,False
official_only_nested,tourist_visits_test_2023,tourist_visits,562.3413251903,562.3413251903,2016,6,6,2015,2086.0000000000,1301.0019974562,46.3535600589,0.4721136217,False
official_only_nested,tourist_visits_test_2023,tourist_visits,562.3413251903,562.3413251903,2017,7,7,2016,2392.0000000000,1417.1465843361,51.1848727310,0.5234844338,False
official_only_nested,tourist_visits_test_2023,tourist_visits,562.3413251903,562.3413251903,2018,8,8,2017,2660.0000000000,1543.9934102480,53.0926897759,0.5439539392,False
official_only_nested,tourist_visits_test_2023,tourist_visits,562.3413251903,562.3413251903,2019,9,9,2018,2800.0000000000,1673.7164936095,50.3511345880,0.5145728181,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1000.0000000000,1000.0000000000,2014,4,4,2013,1553.4000000000,1099.7888446215,34.1936576658,0.3453278751,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1000.0000000000,1000.0000000000,2015,5,5,2014,1818.7200000000,1191.7988059701,41.6487146858,0.4226691895,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1000.0000000000,1000.0000000000,2016,6,6,2015,2086.0000000000,1298.0805036448,46.5662383331,0.4743617189,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1000.0000000000,1000.0000000000,2017,7,7,2016,2392.0000000000,1412.9055922826,51.4648463133,0.5264815483,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1000.0000000000,1000.0000000000,2018,8,8,2017,2660.0000000000,1538.1195748299,53.4468066082,0.5477655078,False
official_only_nested,tourist_visits_test_2023,tourist_visits,1000.0000000000,1000.0000000000,2019,9,9,2018,2800.0000000000,1666.0183834379,50.7826667605,0.5191828390,False
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0001000000,0.0001000000,2014,4,4,2013,79.0000000000,71.4388255371,10.0521583254,0.1006063559,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0001778279,0.0001778279,2014,4,4,2013,79.0000000000,71.4383924727,10.0527629989,0.1006124179,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0003162278,0.0003162278,2014,4,4,2013,79.0000000000,71.4376224049,10.0538382277,0.1006231975,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0005623413,0.0005623413,2014,4,4,2013,79.0000000000,71.4362531407,10.0557501285,0.1006423649,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0010000000,0.0010000000,2014,4,4,2013,79.0000000000,71.4338186226,10.0591495273,0.1006764451,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0017782794,0.0017782794,2014,4,4,2013,79.0000000000,71.4294906846,10.0651930429,0.1007370336,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0031622777,0.0031622777,2014,4,4,2013,79.0000000000,71.4217985586,10.0759351557,0.1008447278,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0056234133,0.0056234133,2014,4,4,2013,79.0000000000,71.4081329401,10.0950220065,0.1010360829,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0100000000,0.0100000000,2014,4,4,2013,79.0000000000,71.3838730898,10.1289144291,0.1013758757,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0177827941,0.0177827941,2014,4,4,2013,79.0000000000,71.3408628584,10.1890291116,0.1019785776,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0316227766,0.0316227766,2014,4,4,2013,79.0000000000,71.2647888568,10.2954407377,0.1030454920,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0562341325,0.0562341325,2014,4,4,2013,79.0000000000,71.1307904296,10.4831387990,0.1049275513,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.1000000000,0.1000000000,2014,4,4,2013,79.0000000000,70.8964777805,10.8121582835,0.1082270989,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.1778279410,0.1778279410,2014,4,4,2013,79.0000000000,70.4919315123,11.3826457410,0.1139495958,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.3162277660,0.3162277660,2014,4,4,2013,79.0000000000,69.8085744268,12.3533547829,0.1236910075,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.5623413252,0.5623413252,2014,4,4,2013,79.0000000000,68.6957914363,13.9532866354,0.1397599151,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,1.0000000000,1.0000000000,2014,4,4,2013,79.0000000000,66.9875674000,16.4567884977,0.1649408115,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,1.7782794100,1.7782794100,2014,4,4,2013,79.0000000000,64.5890986555,20.0724170281,0.2014022074,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,3.1622776602,3.1622776602,2014,4,4,2013,79.0000000000,61.6115908107,24.7325403106,0.2485978371,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,5.6234132519,5.6234132519,2014,4,4,2013,79.0000000000,58.4323581087,29.9312944554,0.3015780389,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,10.0000000000,10.0000000000,2014,4,4,2013,79.0000000000,55.5400441429,34.8743097367,0.3523435758,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,17.7827941004,17.7827941004,2014,4,4,2013,79.0000000000,53.2677686523,38.9092998391,0.3941164199,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,31.6227766017,31.6227766017,2014,4,4,2013,79.0000000000,51.6797293286,41.8125608489,0.4243822305,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,56.2341325190,56.2341325190,2014,4,4,2013,79.0000000000,50.6584790720,43.7171886187,0.4443412306,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,100.0000000000,100.0000000000,2014,4,4,2013,79.0000000000,50.0364271923,44.8920873553,0.4566965685,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,177.8279410039,177.8279410039,2014,4,4,2013,79.0000000000,49.6699823225,45.5895262408,0.4640470792,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,316.2277660168,316.2277660168,2014,4,4,2013,79.0000000000,49.4583495119,45.9941305494,0.4683169611,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,562.3413251903,562.3413251903,2014,4,4,2013,79.0000000000,49.3375221293,46.2257294336,0.4707629629,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2014,4,4,2013,79.0000000000,49.2689905657,46.3572829304,0.4721529639,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0001000000,0.0001000000,2014,4,4,2013,79.0000000000,71.4388255371,10.0521583254,0.1006063559,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0001000000,0.0001000000,2015,5,5,2014,94.0000000000,86.3908806673,8.4362572038,0.0844126599,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0001778279,0.0001778279,2014,4,4,2013,79.0000000000,71.4383924727,10.0527629989,0.1006124179,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0001778279,0.0001778279,2015,5,5,2014,94.0000000000,86.3903943124,8.4368191739,0.0844182896,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0003162278,0.0003162278,2014,4,4,2013,79.0000000000,71.4376224049,10.0538382277,0.1006231975,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0003162278,0.0003162278,2015,5,5,2014,94.0000000000,86.3895294748,8.4378184780,0.0844283004,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0005623413,0.0005623413,2014,4,4,2013,79.0000000000,71.4362531407,10.0557501285,0.1006423649,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0005623413,0.0005623413,2015,5,5,2014,94.0000000000,86.3879916703,8.4395954068,0.0844461014,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0010000000,0.0010000000,2014,4,4,2013,79.0000000000,71.4338186226,10.0591495273,0.1006764451,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0010000000,0.0010000000,2015,5,5,2014,94.0000000000,86.3852573980,8.4427549256,0.0844777530,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0017782794,0.0017782794,2014,4,4,2013,79.0000000000,71.4294906846,10.0651930429,0.1007370336,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0017782794,0.0017782794,2015,5,5,2014,94.0000000000,86.3803962798,8.4483723035,0.0845340271,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0031622777,0.0031622777,2014,4,4,2013,79.0000000000,71.4217985586,10.0759351557,0.1008447278,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0031622777,0.0031622777,2015,5,5,2014,94.0000000000,86.3717555896,8.4583580012,0.0846340628,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0056234133,0.0056234133,2014,4,4,2013,79.0000000000,71.4081329401,10.0950220065,0.1010360829,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0056234133,0.0056234133,2015,5,5,2014,94.0000000000,86.3564018312,8.4761040819,0.0848118423,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0100000000,0.0100000000,2014,4,4,2013,79.0000000000,71.3838730898,10.1289144291,0.1013758757,True
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0100000000,0.0100000000,2015,5,5,2014,94.0000000000,86.3291358228,8.5076259499,0.0851276302,True
